,ano-mes,ESTADO,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA
3377,2014-10,AMAPA,11.811,16.312450000000002
3404,2014-11,AMAPA,11.838400000000002,15.9552
3431,2014-12,AMAPA,11.853,16.384
3458,2015-01,AMAPA,11.874,16.3884
3485,2015-02,AMAPA,11.99,16.5125
3512,2015-03,AMAPA,12.76842105263158,17.265263157894736
3539,2015-04,AMAPA,13.0245,16.534
3566,2015-05,AMAPA,13.959565217391305,17.691304347826087
3593,2015-06,AMAPA,13.12,16.4655
3620,2015-07,AMAPA,13.101999999999999,16.48
3647,2015-08,AMAPA,13.166,16.1245
3674,2015-09,AMAPA,13.3505,15.926499999999999
3701,2015-10,AMAPA,14.681199999999999,16.49128
3728,2015-11,AMAPA,15.272499999999999,16.511000000000003
3755,2015-12,AMAPA,15.135,16.573500000000003
3782,2016-01,AMAPA,17.495238095238093,19.25809523809524
3809,2016-02,AMAPA,18.3375,20.3675
3836,2016-03,AMAPA,15.41045,17.0625
3863,2016-04,AMAPA,16.58521739130435,18.20286956521739
3890,2016-05,AMAPA,16.05,17.813157894736843
3917,2016-06,AMAPA,18.436812500000002,20.415
3944,2016-07,AMAPA,17.61952380952381,19.635238095238094
3971,2016-08,AMAPA,15.050999999999998,17.08695
3998,2016-09,AMAPA,15.047899999999998,17.06985
4025,2016-10,AMAPA,12.871633333333333,14.981266666666667
4052,2016-11,AMAPA,13.795727272727275,16.20536363636364
4079,2016-12,AMAPA,15.6372,17.3016
4106,2017-01,AMAPA,15.683449999999999,17.561799999999998
4133,2017-02,AMAPA,15.996,17.470999999999997
4160,2017-03,AMAPA,15.969,17.468
4187,2017-04,AMAPA,15.935120000000001,17.99176
4214,2017-05,AMAPA,16.35025,18.413400000000003
4241,2017-06,AMAPA,15.37235,18.16
4268,2017-07,AMAPA,16.92809523809524,19.55952380952381
4295,2017-08,AMAPA,17.615625,19.42375
4322,2017-09,AMAPA,17.345499999999998,19.46
4349,2017-10,AMAPA,18.041875,20.278750000000002
4376,2017-11,AMAPA,18.394588235294115,20.626941176470588
4403,2017-12,AMAPA,17.047347826086956,19.39913043478261
4430,2018-01,AMAPA,15.82105,18.563200000000002
4457,2018-02,AMAPA,16.649842105263158,19.30194736842105
4484,2018-03,AMAPA,15.92952,18.54576
4511,2018-04,AMAPA,17.48688888888889,20.534333333333333
4538,2018-05,AMAPA,16.1969,19.273
4565,2018-06,AMAPA,17.250695652173913,20.38982608695652
4592,2018-07,AMAPA,16.2278,18.9942
4619,2018-08,AMAPA,18.451176470588237,22.097647058823526
4646,2018-09,AMAPA,16.682916666666667,19.892416666666666
4673,2018-10,AMAPA,18.73176470588235,22.033882352941177
4700,2018-11,AMAPA,18.80629411764706,22.340411764705884
4727,2018-12,AMAPA,20.93685,24.065000000000005
4754,2019-01,AMAPA,21.1360625,24.054375
4781,2019-02,AMAPA,19.153833333333335,21.87
4808,2019-03,AMAPA,20.36,23.35333333333333
4835,2019-04,AMAPA,19.355,22.261111111111113
4862,2019-05,AMAPA,17.906,20.459
4889,2019-06,AMAPA,20.466190476190473,23.571428571428573
4916,2019-07,AMAPA,21.233625,24.5425
4943,2019-08,AMAPA,21.2035,24.5215
4970,2019-09,AMAPA,19.326611111111113,22.199277777777777
4997,2019-10,AMAPA,18.533421052631578,21.231526315789473
5024,2019-11,AMAPA,19.86218181818182,22.47190909090909
5051,2019-12,AMAPA,18.08545,20.6125
5078,2020-01,AMAPA,19.084736842105265,21.74736842105263
5105,2020-02,AMAPA,18.709166666666665,21.528333333333332
5132,2020-03,AMAPA,19.824444444444442,22.53611111111111
5159,2020-04,AMAPA,18.201052631578946,21.382105263157893
5186,2020-05,AMAPA,17.6104,20.01672
5213,2020-06,AMAPA,17.787950000000002,20.00935
5240,2020-07,AMAPA,18.18245,20.0845
5267,2020-08,AMAPA,18.377000000000002,20.148
5294,2020-10,AMAPA,19.189999999999998,21.875999999999998
5321,2020-11,AMAPA,20.504736842105263,23.33
5348,2020-12,AMAPA,20.6405,22.853
5375,2021-01,AMAPA,20.198461538461537,22.814884615384617
5402,2021-02,AMAPA,21.636190476190478,23.425238095238097
5429,2021-03,AMAPA,20.91086956521739,22.565217391304348
5456,2021-04,AMAPA,20.93521739130435,22.64695652173913
5483,2021-05,AMAPA,20.185,22.043333333333333
3,2004-05,AMAZONAS,8.224916666666667,9.81
30,2004-06,AMAZONAS,8.213,9.788125
57,2004-07,AMAZONAS,8.16385,9.765
84,2004-08,AMAZONAS,8.31275,9.8075
111,2004-09,AMAZONAS,8.366875,9.85
138,2004-10,AMAZONAS,8.296,9.85155
165,2004-11,AMAZONAS,8.3249375,9.889375
192,2004-12,AMAZONAS,8.51375,10.220625
219,2005-01,AMAZONAS,8.6155,10.4035
246,2005-02,AMAZONAS,8.524375000000001,10.40125
273,2005-03,AMAZONAS,8.5975,10.338125
300,2005-04,AMAZONAS,8.6645,10.3505
327,2005-05,AMAZONAS,8.70625,10.3975
354,2005-06,AMAZONAS,8.73125,10.40875
381,2005-07,AMAZONAS,8.728,10.434999999999999
408,2005-08,AMAZONAS,8.7575,10.4
435,2005-09,AMAZONAS,7.832111111111112,9.623222222222221
462,2005-10,AMAZONAS,8.76195,10.9344
489,2005-11,AMAZONAS,7.504052631578947,9.672473684210527
516,2005-12,AMAZONAS,7.295,9.1534
543,2006-01,AMAZONAS,7.330800000000001,9.1748
570,2006-02,AMAZONAS,7.650894736842105,9.588263157894737
597,2006-03,AMAZONAS,7.2818,9.2138
624,2006-04,AMAZONAS,7.364199999999999,9.2522
651,2006-05,AMAZONAS,7.332800000000001,9.293800000000001
678,2006-06,AMAZONAS,7.2383,9.3438
705,2006-07,AMAZONAS,7.3606,9.3578
732,2006-08,AMAZONAS,7.3623,9.4378
759,2006-09,AMAZONAS,7.6169166666666674,9.77275
786,2006-10,AMAZONAS,7.4238,9.4378
813,2006-11,AMAZONAS,7.410299999999999,9.4258
840,2006-12,AMAZONAS,7.402200000000001,9.4218
867,2007-01,AMAZONAS,7.404300000000001,9.4278
894,2007-02,AMAZONAS,7.714052631578948,9.829315789473684
921,2007-03,AMAZONAS,8.224454545454545,10.488545454545454
948,2007-04,AMAZONAS,7.4338,9.3928
975,2007-05,AMAZONAS,7.760947368421053,9.924105263157895
1002,2007-06,AMAZONAS,8.267181818181818,10.943090909090909
1029,2007-07,AMAZONAS,8.075444444444445,10.722111111111111
1056,2007-08,AMAZONAS,8.392882352941177,11.116411764705882
1083,2007-09,AMAZONAS,8.211272727272727,10.929454545454545
1110,2007-10,AMAZONAS,8.39635294117647,11.24464705882353
1137,2007-11,AMAZONAS,8.408117647058823,11.214058823529413
1164,2007-12,AMAZONAS,7.916347826086956,10.470304347826087
1191,2008-01,AMAZONAS,7.736578947368422,10.183
1218,2008-02,AMAZONAS,8.087666666666667,10.672111111111112
1245,2008-03,AMAZONAS,7.696083333333333,10.133166666666666
1272,2008-04,AMAZONAS,8.118222222222222,10.944333333333333
1299,2008-05,AMAZONAS,8.014652173913044,10.889
1326,2008-06,AMAZONAS,8.168222222222221,11.156555555555554
1353,2008-07,AMAZONAS,8.20711111111111,11.055444444444444
1380,2008-08,AMAZONAS,8.346272727272726,11.399909090909091
1407,2008-09,AMAZONAS,7.988777777777778,11.186
1434,2008-10,AMAZONAS,7.2043333333333335,11.177666666666667
1461,2008-11,AMAZONAS,7.116391304347826,10.094217391304348
1488,2008-12,AMAZONAS,7.577,10.805470588235295
1515,2009-01,AMAZONAS,7.371727272727273,10.486272727272727
1542,2009-02,AMAZONAS,7.2554444444444455,10.353833333333334
1569,2009-03,AMAZONAS,7.259888888888889,10.431000000000001
1596,2009-04,AMAZONAS,7.3071111111111104,10.428777777777778
1623,2009-05,AMAZONAS,7.181608695652174,10.303782608695652
1650,2009-06,AMAZONAS,7.280444444444445,10.428777777777778
1677,2009-07,AMAZONAS,7.612941176470588,10.974117647058824
1704,2009-08,AMAZONAS,7.440769230769231,10.90230769230769
1731,2009-09,AMAZONAS,7.614705882352941,9.564058823529411
1758,2009-10,AMAZONAS,7.289130434782609,9.581304347826087
1785,2009-11,AMAZONAS,7.313333333333333,10.0
1812,2009-12,AMAZONAS,7.1157894736842096,9.806842105263158
1839,2010-01,AMAZONAS,7.7509523809523815,10.761904761904763
1866,2010-02,AMAZONAS,7.458333333333333,10.022222222222222
1893,2010-03,AMAZONAS,7.378333333333334,10.024999999999999
1920,2010-04,AMAZONAS,7.429444444444444,10.412222222222221
1947,2010-05,AMAZONAS,7.340434782608696,10.175217391304347
1974,2010-06,AMAZONAS,7.454444444444444,10.22
2001,2010-07,AMAZONAS,7.255217391304348,9.941739130434783
2028,2010-08,AMAZONAS,7.482882352941177,10.421764705882353
2055,2010-09,AMAZONAS,7.121611111111111,10.141666666666667
2082,2010-10,AMAZONAS,6.775791666666667,9.5375
2109,2010-11,AMAZONAS,7.479277777777778,10.18
2136,2010-12,AMAZONAS,7.565611111111112,10.023333333333333
2163,2011-01,AMAZONAS,7.520434782608696,9.821739130434782
2190,2011-02,AMAZONAS,7.5761111111111115,10.390555555555556
2217,2011-03,AMAZONAS,7.372105263157894,10.00421052631579
2244,2011-04,AMAZONAS,7.591695652173914,10.339565217391305
2271,2011-05,AMAZONAS,7.981666666666666,10.69
2298,2011-06,AMAZONAS,7.156000000000001,9.651
2325,2011-07,AMAZONAS,7.478333333333333,10.00625
2352,2011-08,AMAZONAS,7.593684210526316,10.104736842105263
2379,2011-09,AMAZONAS,7.558631578947368,10.256315789473684
2406,2011-10,AMAZONAS,7.514291666666666,10.168333333333333
2433,2011-11,AMAZONAS,8.096666666666668,10.790555555555555
2460,2011-12,AMAZONAS,8.225454545454546,11.199545454545454
2487,2012-01,AMAZONAS,8.177722222222222,10.998333333333333
2514,2012-02,AMAZONAS,8.177722222222222,10.993333333333332
2541,2012-03,AMAZONAS,8.34909090909091,10.960909090909091
2568,2012-04,AMAZONAS,8.074444444444445,10.770000000000001
2595,2012-05,AMAZONAS,7.834736842105262,10.322105263157894
2622,2012-06,AMAZONAS,8.292954545454545,11.034545454545453
2649,2012-07,AMAZONAS,8.333823529411765,11.341764705882353
2676,2012-08,AMAZONAS,7.777157894736842,10.344736842105263
2703,2012-09,AMAZONAS,7.864086956521739,10.626086956521739
2730,2012-10,AMAZONAS,7.990500000000001,10.835555555555555
2757,2012-11,AMAZONAS,7.785789473684211,10.442631578947369
2784,2012-12,AMAZONAS,8.0325,10.244583333333333
2811,2013-01,AMAZONAS,7.562380952380953,10.062380952380952
2838,2013-02,AMAZONAS,7.5589130434782605,10.330869565217393
2865,2013-03,AMAZONAS,8.682071428571428,10.981428571428571
2892,2013-04,AMAZONAS,8.38391304347826,10.69608695652174
2919,2013-05,AMAZONAS,8.679954545454546,11.06909090909091
2946,2013-06,AMAZONAS,8.738178571428572,10.914285714285715
2973,2013-07,AMAZONAS,8.465217391304348,10.684782608695652
3000,2013-08,AMAZONAS,8.722821428571429,10.928571428571429
3027,2013-09,AMAZONAS,8.89131818181818,11.095454545454546
3054,2013-10,AMAZONAS,8.570434782608697,10.697826086956521
3081,2013-11,AMAZONAS,9.01,10.944285714285714
3108,2013-12,AMAZONAS,9.26590909090909,11.207545454545455
3135,2014-01,AMAZONAS,8.954304347826087,10.81
3162,2014-02,AMAZONAS,8.945217391304348,10.824347826086957
3189,2014-03,AMAZONAS,8.911724137931035,10.984793103448277
3216,2014-04,AMAZONAS,9.024347826086956,11.37217391304348
3243,2014-05,AMAZONAS,9.478148148148149,12.092888888888888
3270,2014-06,AMAZONAS,9.347272727272726,12.015454545454544
3297,2014-07,AMAZONAS,9.02695652173913,11.568260869565217
3324,2014-08,AMAZONAS,8.977586206896552,11.476896551724137
3351,2014-09,AMAZONAS,9.408181818181818,11.897727272727273
3378,2014-10,AMAZONAS,10.001428571428571,12.125714285714285
3405,2014-11,AMAZONAS,9.360344827586207,11.491379310344827
3432,2014-12,AMAZONAS,9.704545454545455,11.935272727272729
3459,2015-01,AMAZONAS,9.543928571428571,11.770357142857142
3486,2015-02,AMAZONAS,9.57,12.024782608695652
3513,2015-03,AMAZONAS,9.924090909090909,13.06090909090909
3540,2015-04,AMAZONAS,9.3575,12.158333333333333
3567,2015-05,AMAZONAS,9.427999999999999,12.156333333333333
3594,2015-06,AMAZONAS,9.297916666666667,12.073749999999999
3621,2015-07,AMAZONAS,9.419583333333334,12.112916666666665
3648,2015-08,AMAZONAS,9.636521739130433,12.537391304347826
3675,2015-09,AMAZONAS,10.545,13.623636363636365
3702,2015-10,AMAZONAS,11.298846153846153,14.511153846153848
3729,2015-11,AMAZONAS,10.759090909090908,14.194090909090908
3756,2015-12,AMAZONAS,11.8275,15.326999999999998
3783,2016-01,AMAZONAS,11.166666666666666,14.46925925925926
3810,2016-02,AMAZONAS,11.623333333333333,14.878571428571428
3837,2016-03,AMAZONAS,11.65904761904762,14.996666666666666
3864,2016-04,AMAZONAS,11.264814814814814,14.661481481481482
3891,2016-05,AMAZONAS,11.375190476190475,14.997619047619047
3918,2016-06,AMAZONAS,11.262761904761906,14.997142857142856
3945,2016-07,AMAZONAS,11.062888888888889,14.648148148148149
3972,2016-08,AMAZONAS,11.5964,15.604
3999,2016-09,AMAZONAS,10.620869565217392,13.917826086956522
4026,2016-10,AMAZONAS,11.41211111111111,15.193333333333332
4053,2016-11,AMAZONAS,11.809952380952382,15.608571428571427
4080,2016-12,AMAZONAS,10.924034482758621,14.415862068965517
4107,2017-01,AMAZONAS,11.472636363636363,15.002727272727272
4134,2017-02,AMAZONAS,12.035190476190476,15.797619047619047
4161,2017-03,AMAZONAS,11.666,15.706190476190475
4188,2017-04,AMAZONAS,11.521321428571428,15.753214285714288
4215,2017-05,AMAZONAS,12.149380952380952,16.54380952380952
4242,2017-06,AMAZONAS,11.616272727272728,15.886363636363637
4269,2017-07,AMAZONAS,11.776357142857142,15.666428571428572
4296,2017-08,AMAZONAS,12.132238095238096,16.314714285714285
4323,2017-09,AMAZONAS,12.231392857142856,15.983571428571427
4350,2017-10,AMAZONAS,12.750826086956522,16.59304347826087
4377,2017-11,AMAZONAS,13.975476190476192,18.75095238095238
4404,2017-12,AMAZONAS,13.61851724137931,17.28755172413793
4431,2018-01,AMAZONAS,14.670363636363636,18.785454545454545
4458,2018-02,AMAZONAS,14.501681818181817,18.80727272727273
4485,2018-03,AMAZONAS,14.310678571428571,18.543928571428573
4512,2018-04,AMAZONAS,14.466363636363637,19.070363636363638
4539,2018-05,AMAZONAS,14.082608695652173,18.390434782608697
4566,2018-06,AMAZONAS,14.466035714285713,18.62392857142857
4593,2018-07,AMAZONAS,14.934285714285714,19.557142857142857
4620,2018-08,AMAZONAS,14.808590909090908,18.7895
4647,2018-09,AMAZONAS,14.650678571428571,18.660714285714285
4674,2018-10,AMAZONAS,14.28086956521739,18.330391304347824
4701,2018-11,AMAZONAS,15.688571428571427,20.05504761904762
4728,2018-12,AMAZONAS,14.46407142857143,19.57307142857143
4755,2019-01,AMAZONAS,15.397523809523808,20.582761904761906
4782,2019-02,AMAZONAS,14.40186956521739,18.91691304347826
4809,2019-03,AMAZONAS,14.959851851851852,20.006999999999998
4836,2019-04,AMAZONAS,15.516047619047619,20.60857142857143
4863,2019-05,AMAZONAS,15.07390909090909,19.326363636363638
4890,2019-06,AMAZONAS,15.04325925925926,20.171481481481482
4917,2019-07,AMAZONAS,14.690739130434782,19.06304347826087
4944,2019-08,AMAZONAS,15.644666666666668,20.097037037037037
4971,2019-09,AMAZONAS,15.364142857142857,20.567142857142855
4998,2019-10,AMAZONAS,14.543,19.079043478260868
5025,2019-11,AMAZONAS,15.196592592592593,20.108444444444444
5052,2019-12,AMAZONAS,15.192954545454546,19.73181818181818
5079,2020-01,AMAZONAS,14.616695652173915,19.195173913043476
5106,2020-02,AMAZONAS,15.96577777777778,20.30548148148148
5133,2020-03,AMAZONAS,15.841681818181819,19.93672727272727
5160,2020-04,AMAZONAS,14.846391304347826,19.030260869565215
5187,2020-05,AMAZONAS,14.41903448275862,19.22737931034483
5214,2020-06,AMAZONAS,14.81804347826087,19.141739130434782
5241,2020-07,AMAZONAS,14.274,18.777041666666666
5268,2020-08,AMAZONAS,15.676772727272727,20.165454545454544
5295,2020-10,AMAZONAS,13.776076923076923,17.246538461538464
5322,2020-11,AMAZONAS,14.025,16.604555555555553
5349,2020-12,AMAZONAS,14.906346153846155,17.72646153846154
5376,2021-01,AMAZONAS,14.750441176470588,17.65058823529412
5403,2021-02,AMAZONAS,15.293148148148148,18.500296296296295
5430,2021-03,AMAZONAS,15.785964285714286,19.027785714285717
5457,2021-04,AMAZONAS,15.997178571428572,18.976785714285715
5484,2021-05,AMAZONAS,18.46816666666667,21.905
4,2004-05,BAHIA,6.476066666666667,9.0242
31,2004-06,BAHIA,6.1939,9.0488
58,2004-07,BAHIA,6.07292,9.33272
85,2004-08,BAHIA,6.0421,9.0793
112,2004-09,BAHIA,6.27575,9.114799999999999
139,2004-10,BAHIA,6.268,9.13092
166,2004-11,BAHIA,6.675749999999999,9.1511
193,2004-12,BAHIA,6.336550000000001,9.203700000000001
220,2005-01,BAHIA,5.94656,9.20544
247,2005-02,BAHIA,6.0257,9.17
274,2005-03,BAHIA,6.1339,9.17475
301,2005-04,BAHIA,6.46572,9.1538
328,2005-05,BAHIA,6.38765,9.14115
355,2005-06,BAHIA,6.23775,9.0452
382,2005-07,BAHIA,6.181,8.84728
409,2005-08,BAHIA,5.9607,8.7786
436,2005-09,BAHIA,5.9967500000000005,8.722100000000001
463,2005-10,BAHIA,5.939080000000001,8.68112
490,2005-11,BAHIA,5.938750000000001,8.86645
517,2005-12,BAHIA,6.3026,8.85
544,2006-01,BAHIA,6.62835,8.8886
571,2006-02,BAHIA,6.7411,8.8553
598,2006-03,BAHIA,6.82155,8.8673
625,2006-04,BAHIA,6.835159999999999,8.78636
652,2006-05,BAHIA,6.84325,8.89135
679,2006-06,BAHIA,6.83855,8.8015
706,2006-07,BAHIA,6.74712,9.04964
733,2006-08,BAHIA,6.988250000000001,9.1764
760,2006-09,BAHIA,7.10384,9.05056
787,2006-10,BAHIA,7.15255,9.029399999999999
814,2006-11,BAHIA,7.192950000000001,9.02665
841,2006-12,BAHIA,7.015,9.02228
868,2007-01,BAHIA,6.9289000000000005,9.0182
895,2007-02,BAHIA,6.7804,9.024049999999999
922,2007-03,BAHIA,6.93548,9.02352
949,2007-04,BAHIA,6.992400000000001,9.05175
976,2007-05,BAHIA,6.89975,9.3565
1003,2007-06,BAHIA,7.03472,9.38092
1030,2007-07,BAHIA,6.8774999999999995,9.4593
1057,2007-08,BAHIA,6.3481000000000005,9.46035
1084,2007-09,BAHIA,6.495439999999999,9.4534
1111,2007-10,BAHIA,6.3507,9.4519
1138,2007-11,BAHIA,6.50775,9.4486
1165,2007-12,BAHIA,6.377759999999999,9.458680000000001
1192,2008-01,BAHIA,6.3811,9.4611
1219,2008-02,BAHIA,6.4731499999999995,9.4453
1246,2008-03,BAHIA,6.54244,9.45508
1273,2008-04,BAHIA,6.467650000000001,9.4479
1300,2008-05,BAHIA,6.697279999999999,9.49476
1327,2008-06,BAHIA,7.073449999999999,9.5151
1354,2008-07,BAHIA,7.0786500000000006,9.52505
1381,2008-08,BAHIA,6.93288,9.7632
1408,2008-09,BAHIA,7.037999999999999,9.4428
1435,2008-10,BAHIA,7.0363500000000005,9.4408
1462,2008-11,BAHIA,6.939,9.531839999999999
1489,2008-12,BAHIA,6.8306,9.56015
1516,2009-01,BAHIA,6.949199999999999,9.5524
1543,2009-02,BAHIA,6.6663499999999996,9.550149999999999
1570,2009-03,BAHIA,6.5703000000000005,9.54235
1597,2009-04,BAHIA,6.770300000000001,9.56715
1624,2009-05,BAHIA,7.1120399999999995,9.64092
1651,2009-06,BAHIA,7.1795,9.7826
1678,2009-07,BAHIA,7.2401,9.831
1705,2009-08,BAHIA,7.353666666666666,9.827533333333333
1732,2009-09,BAHIA,7.7878,9.55725
1759,2009-10,BAHIA,6.817519999999999,9.88216
1786,2009-11,BAHIA,6.25055,9.87435
1813,2009-12,BAHIA,6.28405,9.888250000000001
1840,2010-01,BAHIA,6.50368,9.9004
1867,2010-02,BAHIA,6.33065,9.91815
1894,2010-03,BAHIA,6.428100000000001,9.93765
1921,2010-04,BAHIA,6.2410499999999995,9.923950000000001
1948,2010-05,BAHIA,6.30264,9.887599999999999
1975,2010-06,BAHIA,6.2197499999999994,9.8991
2002,2010-07,BAHIA,6.37176,9.980080000000001
2029,2010-08,BAHIA,6.57905,9.8757
2056,2010-09,BAHIA,6.39485,9.8642
2083,2010-10,BAHIA,6.4134,10.08148
2110,2010-11,BAHIA,6.43455,10.078199999999999
2137,2010-12,BAHIA,6.4337,10.101099999999999
2164,2011-01,BAHIA,6.445679999999999,10.10592
2191,2011-02,BAHIA,6.465999999999999,10.1076
2218,2011-03,BAHIA,6.516249999999999,10.1306
2245,2011-04,BAHIA,7.03736,10.17808
2272,2011-05,BAHIA,6.670700000000001,10.2509
2299,2011-06,BAHIA,6.8741,10.2237
2326,2011-07,BAHIA,6.673680000000001,10.186399999999999
2353,2011-08,BAHIA,7.12735,10.1902
2380,2011-09,BAHIA,6.873900000000001,10.7395
2407,2011-10,BAHIA,7.102480000000001,10.65704
2434,2011-11,BAHIA,7.08395,10.992
2461,2011-12,BAHIA,6.95088,11.004000000000001
2488,2012-01,BAHIA,6.7231499999999995,10.9657
2515,2012-02,BAHIA,6.8321,10.99685
2542,2012-03,BAHIA,6.67292,10.9768
2569,2012-04,BAHIA,6.654000000000001,10.993500000000001
2596,2012-05,BAHIA,6.8863,11.01375
2623,2012-06,BAHIA,6.85516,10.99232
2650,2012-07,BAHIA,6.7714,10.9893
2677,2012-08,BAHIA,6.71625,11.018600000000001
2704,2012-09,BAHIA,6.81132,11.0266
2731,2012-10,BAHIA,6.7947500000000005,11.0193
2758,2012-11,BAHIA,6.8362,11.02895
2785,2012-12,BAHIA,6.8514800000000005,11.04372
2812,2013-01,BAHIA,6.0488333333333335,9.746625
2839,2013-02,BAHIA,6.163833333333333,9.638416666666666
2866,2013-03,BAHIA,6.1662333333333335,9.745066666666666
2893,2013-04,BAHIA,6.246041666666667,9.889041666666666
2920,2013-05,BAHIA,6.23125,9.895083333333334
2947,2013-06,BAHIA,6.2213666666666665,9.798133333333334
2974,2013-07,BAHIA,6.236416666666667,9.7755
3001,2013-08,BAHIA,6.227333333333333,9.7703
3028,2013-09,BAHIA,6.097291666666667,9.87175
3055,2013-10,BAHIA,6.205708333333334,9.958041666666666
3082,2013-11,BAHIA,6.364999999999999,9.960233333333333
3109,2013-12,BAHIA,6.421958333333333,10.036875
3136,2014-01,BAHIA,6.29925,10.105833333333335
3163,2014-02,BAHIA,6.493833333333334,10.116666666666667
3190,2014-03,BAHIA,6.566366666666666,10.075866666666666
3217,2014-04,BAHIA,6.801166666666667,10.080666666666668
3244,2014-05,BAHIA,6.7946333333333335,10.125333333333334
3271,2014-06,BAHIA,6.807083333333334,10.052583333333333
3298,2014-07,BAHIA,6.803999999999999,10.0525
3325,2014-08,BAHIA,6.580433333333334,10.0657
3352,2014-09,BAHIA,6.603333333333333,10.304916666666667
3379,2014-10,BAHIA,6.660291666666667,10.718916666666667
3406,2014-11,BAHIA,7.012233333333333,10.721133333333334
3433,2014-12,BAHIA,6.9959999999999996,10.741375
3460,2015-01,BAHIA,7.0239666666666665,10.747233333333332
3487,2015-02,BAHIA,7.364083333333333,10.914958333333333
3514,2015-03,BAHIA,7.2757499999999995,10.955041666666666
3541,2015-04,BAHIA,7.038458333333334,11.301875
3568,2015-05,BAHIA,7.233766666666667,11.0734
3595,2015-06,BAHIA,7.210416666666666,10.942
3622,2015-07,BAHIA,7.043541666666666,10.956166666666666
3649,2015-08,BAHIA,7.160208333333333,10.954625
3676,2015-09,BAHIA,8.325291666666667,12.011000000000001
3703,2015-10,BAHIA,8.3341,12.301166666666665
3730,2015-11,BAHIA,8.311916666666667,12.741958333333335
3757,2015-12,BAHIA,8.257958333333333,13.432958333333334
3784,2016-01,BAHIA,8.2444,13.4061
3811,2016-02,BAHIA,8.286125,13.43575
3838,2016-03,BAHIA,8.483333333333333,13.412416666666667
3865,2016-04,BAHIA,8.337333333333333,13.280766666666667
3892,2016-05,BAHIA,8.370708333333333,13.484916666666665
3919,2016-06,BAHIA,8.216833333333334,13.323500000000001
3946,2016-07,BAHIA,8.2035,13.316733333333334
3973,2016-08,BAHIA,8.284541666666668,13.45675
4000,2016-09,BAHIA,8.40025,13.646166666666666
4027,2016-10,BAHIA,8.347666666666667,14.162733333333334
4054,2016-11,BAHIA,8.199583333333333,14.252249999999998
4081,2016-12,BAHIA,8.284633333333334,14.004566666666667
4108,2017-01,BAHIA,8.928458333333333,14.2795
4135,2017-02,BAHIA,8.624166666666666,14.131
4162,2017-03,BAHIA,8.8835,14.089708333333334
4189,2017-04,BAHIA,8.434166666666666,14.561
4216,2017-05,BAHIA,8.74225,14.687916666666666
4243,2017-06,BAHIA,8.835166666666668,15.301833333333333
4270,2017-07,BAHIA,8.817433333333334,15.042599999999998
4297,2017-08,BAHIA,9.422916666666667,14.527208333333334
4324,2017-09,BAHIA,9.479666666666667,14.4912
4351,2017-10,BAHIA,9.668625,15.301833333333335
4378,2017-11,BAHIA,10.171125,15.776166666666667
4405,2017-12,BAHIA,10.492633333333334,16.237033333333333
4432,2018-01,BAHIA,10.139416666666667,16.666458333333335
4459,2018-02,BAHIA,10.099416666666666,16.723958333333332
